Samtala,,Sérheiti,Hlutverk,Tegund,X (A),Y (N),nakvaemni,Uppdrættir,Ljósmyndir,Skrásetjari á vettvangi,Dags,Skrásetjari á gagnagrunn,Dagsetning innsláttar,Sveitarfélagsnúmer
SÞ-250e:034,,,leið,gata,575394,587948,2,,,EH,22/07/05,,,
SÞ-250f:001,,Einarsstaðir,býli,bæjarhóll,575228,587313,2,SÞ-250f_001,SÞ-250_001_ASA,EH/SÓ,18/07/05,,,
SÞ-250f:002,,,bænhús,tóft+garðlag,575216,587363,2,SÞ-250f_002,SÞ-250_002a-b,EH,18/07/05,,,
SÞ-250f:003,,,útihús,tóft,575248,587423,2,SÞ-250f_003,SÞ-250_002a-b,EH,20/07/05,,,
SÞ-250f:004,,,túngarður,garðlag,575221,587432,2,"SÞ-250f_004A,B,C og D og yfirlitsteikning","SÞ-250_004, _004Aa-b, _004Ba-b og 004D",SÓ/EH,20/07/05,,,
SÞ-250f:005,,,útihús,tóft,575205,587346,2,SÞ-250f_005,SÞ-250_005a-b,SÓ/EH,20/07/05,,,
SÞ-250f:006,,,útihús,tóft,575260,587346,2,SÞ-250f_006,SÞ-250_006a-c,SÓ/EH,20/07/05,,,
SÞ-250f:007,,,útihús,tóft,575252,587323,2,SÞ-250f_007,SÞ-250_007a-b,SÓ/EH,20/07/05,,,
SÞ-250f:008,,,útihús,tóft,575264,587245,2,SÞ-250f_008,SÞ-250_008a-b,SÓ/EH,20/07/05,,,
SÞ-250f:009,,,útihús,tóft,575260,587255,2,SÞ-250f_009,SÞ-250_009_NA,SÓ/EH,20/07/05,,,
SÞ-250f:010,,,útihús,þúst,575240,587228,2,SÞ-250f_010,SÞ-250_010a-b,SÓ/EH,20/07/05,,,
SÞ-250f:011,,,útihús,tóft,575246,587208,2,SÞ-250f_011,SÞ-250_011_S,SÓ/EH,20/07/05,,,
SÞ-250f:012,,,útihús,tóft,575216,587159,2,SÞ-250f_012,SÞ-250_012a-b,SÓ/EH,20/07/05,,,
SÞ-250f:013,,,útihús,tóft,575212,587199,2,SÞ-250f_013,SÞ-250_013a-b,SÓ/EH,21/07/05,,,
SÞ-250f:014,,,útihús,tóft,575308,587114,2,SÞ-250f_014,SÞ-250_014a-c,SÓ/EH,21/07/05,,,
SÞ-250f:015,,Tvígarðar,landamerki,heimild,575483,587021,2,,SÞ-250_015a-b,EH,21/07/05,HG,17/03/00,
SÞ-250f:016,,,útihús,tóft,575248,587237,2,SÞ-250f_016,SÞ-250_016a-b,EH,21/07/05,,,
SÞ-250f:017,,,óþekkt,tóft,575038,586916,2,SÞ-250f_017,SÞ-250_017_SV,EH,18/07/05,,,
SÞ-250f:018,,,stekkur,tóft,575660,587114,2,SÞ-250f_018,SÞ-250_018a-b,EH,18/07/05,,,
SÞ-250f:019,,,mógrafir,náma,575374,587601,2,,SÞ-250_019a-b,EH,20/07/05,,,
SÞ-250f:020,,Grasagötur,leið,gata,575231,587306,2,,SÞ-250_020_S,SÓ,20/07/05,HG,17/03/00,
SÞ-250f:021,,,leið,gata,574872,587226,2,,SÞ-250_020_N,EH,20/07/05,,,
SÞ-250f:022,,,óþekkt,þúst,575183,587293,2,,,EH,20/07/05,,,
SÞ-250f:023,,,útihús,þúst,575287,587034,2,,SÞ-250f_023,EH,20/07/05,,,
SÞ-250x:001,,Þeistareykir,býli,bæjarhóll,593056,599369,2,T-250b:001,OV 2001,OV,14/08/01,OV,19/01/96,
SÞ-250x:002,,Þeistareykjanámur,brennisteinsnáma,heimild,593690,599101,2,,,OV,14/08/01,OV,20/02/96,
SÞ-250x:003,,,sæluhús,hús,593192,599227,2,,"Ódáðahraun I, 40",OV,14/08/01,OV,20/01/96,
SÞ-250x:004,,,kirkja,heimild,593056,599369,2,,,OV,14/08/01,OV,20/01/96,
SÞ-250x:005,,,stekkur,tóft,593722,599153,2,T-SÞ-250b:005,,OV,14/08/01,,,
SÞ-250x:006,,,,tóft,593036,599341,2,T-SÞ-250b:006,,OV,14/08/01,,,
SÞ-250x:007,,,,tóft,592980,599313,2,T-SÞ-250b:007,,OV,14/08/01,,,
SÞ-250x:008,,,,gerði,592962,599331,2,T-SÞ-250b:008,,OV,16/08/01,,,
SÞ-250x:009,,,,tóft,592903,599320,2,T-SÞ-250b:009,,OV,16/08/01,,,
SÞ-250x:010,,,,tóft,592894,599390,2,T-SÞ-250b:010,,OV,16/08/01,,,
SÞ-250x:011,,,,gerði,592934,599386,2,T-SÞ-250b:011,,OV,16/08/01,,,
SÞ-250x:012,,Stekkhólar,stekkur,2 tóftir,592707,599008,2,T-SÞ-250b:012,OV 2001,OV,14/08/01,HG,22/03/00,
SÞ-250x:013,,,túngarður,garðlag,592922,599441,2,,,OV,16/08/01,,,
SÞ-250x:014,,,túngarður,garðlag,592942,599451,2,T-SÞ-250b:014,,OV,16/08/01,,,
SÞ-250x:015,,,,tóft,592945,599490,2,T-SÞ-250b:015,,OV,16/08/01,,,
SÞ-250x:016,,,,tóft,592969,599517,2,T-SÞ-250b:016,,OV,16/08/01,,,
SÞ-250x:017,,,,tóft,592957,599409,2,T-SÞ-250b:017,,OV,16/08/01,,,
SÞ-250x:018,,Kvíhólaaðhald,rétt,gerði,593233,593047,2,,,OV,03/09/06,HG,22/03/00,
SÞ-250x:019,,,rétt,tóft,592098,597795,2,T-SÞ-250b:019,OV 2001,OV,16/08/01,HG,22/03/00,
SÞ-250x:020,,,brunnur,brunnur,593031,599398,2,,úr NV - bæjarhóll og Bóndhóll í bakgrunni,OV,14/08/01,HG,22/03/00,
SÞ-250x:021,,Mórahellir,útilegumannabústaður,hellir,593356,599788,2,,úr A; úr NA sæluhús í bakgrunni,OV,14/08/01,,,
SÞ-250x:022,,,,tóft,593046,599391,2,T-SÞ-250b:022,,OV,16/08/01,,,
SÞ-250x:023,,,,tóft,593073,599411,2,T-SÞ-250b:023,,OV,16/08/01,,,
SÞ-250x:024,,,,tóft,593083,599431,2,T-SÞ-250b:024,,OV,16/08/01,,,
SÞ-250x:025,,,,tóft,593096,599408,2,T-SÞ-250b:025,,OV,16/08/01,,,
SÞ-250x:026,,,,tóft,593097,599398,2,T-SÞ-250b:026,,OV,16/08/01,,,
SÞ-250x:027,,,,tóft,593120,599414,2,T-SÞ-250b:027,,OV,16/08/01,,,
SÞ-250x:028,,,,tóft,593123,599420,2,T-SÞ-250b:028,,OV,16/08/01,,,
SÞ-250x:029,,,,tóft,593160,599423,2,T-SÞ-250b:029,,OV,16/08/01,,,
SÞ-250x:030,,,,tóft,593124,599503,2,T-SÞ-250b:030,,OV,16/08/01,,,
SÞ-250x:031,,,,tóft,593064,599527,2,T-SÞ-250b:031,,OV,16/08/01,,,
SÞ-250x:032,,,,2 tóftir,593080,599327,2,T-SÞ-250b:032,,OV,16/08/01,,,
SÞ-250x:033,,,,tóft,593093,599361,2,T-SÞ-250b:033,,OV,16/08/01,,,
SÞ-250x:034,,,,gerði,593138,599370,2,T-SÞ-250b:034,,OV,16/08/01,,,
SÞ-250x:035,,,,tóft,593133,599336,2,T-SÞ-250b:035,,OV,16/08/01,,,
SÞ-250x:036,,,,tóft,593161,599298,2,T-SÞ-250b:036,,OV,16/08/01,,,
SÞ-250x:037,,,,tóft,593285,599220,2,T-SÞ-250b:037,,OV,14/08/01,,,
SÞ-250x:038,,,fjárhús,tóft,593057,599300,2,T-SÞ-250b:038,,OV,16/08/01,,,
SÞ-250x:039,,,hesthús,tóft,593016,599273,2,T-SÞ-250b:039,,OV,16/08/01,,,
SÞ-250x:040,,,túngarður,garðlag,593247,599598,2,T-SÞ-250b:040,,OV,16/08/01,,,
SÞ-250x:041,,,túngarður,garðlag,593155,599595,2,T-SÞ-250b:041,,OV,16/08/01,,,
SÞ-250x:043,,Mælifell,býli,bæjarstæði,587815,600759,2,,,OV,27/08/06,OV,20/01/96,
SÞ-250x:044,,Skildingahóll,,örnefni,590651,603513,2,,,OV,03/09/06,OV,20/01/96,
SÞ-250x:045,,Draugagrundir,leið,heimild,598428,590414,2,,,OV,06/08/06,OV,20/01/96,
SÞ-250x:046,,,rétt,gerði,592357,601002,2,,,OV,03/09/06,HG,22/03/00,
SÞ-250x:047,,,samgöngubót,varða,592319,591177,2,,,OV,27/08/06,HG,22/03/00,
SÞ-250x:048,,,landamerki,varða,588574,588091,2,,,OV,06/08/06,HG,22/03/00,
SÞ-250x:049,,Reykjaheiðarvegur,leið,heimild,589786,608451,2,,,OV,03/09/06,HG,22/03/00,
SÞ-250x:050,,Beinaklettur,,örnefni,598578,609037,2,,,OV,03/09/06,HG,22/03/00,
SÞ-250x:051,,Klif,leið,gata,592357,601002,2,,,OV,03/09/06,,,
SÞ-250x:052,,,landamerki,varða,595214,608637,2,,,OV,03/09/06,,,
SÞ-250x:053,,,,varða,591823,590020,2,,,OV,27/08/06,,,
SÞ-250x:054,,,,hleðsla,593048,594479,2,,,OV,27/08/06,,,
SÞ-250x:055,,,,varða,591609,597545,2,,,OV,03/09/06,,,
SÞ-250x:056,,Þeistareykjaaðhald,rétt,gerði,592349,600101,2,,,OV,03/09/06,,,
SÞ-250x:057,,,,varða,592355,600894,2,,,OV,03/09/06,,,
SÞ-250x:058,,,landamerki,varða,592317,608353,2,,,OV,03/09/06,,,
SÞ-250x:059,,Eyjólfshæð,landamerki,varða,601628,609344,2,,SÞ-250x_059_S; 059A_S,SÓ,22/09/07,,22/03/00,
SÞ-250x:060,,,samgöngubót,varða,591825,590022,2,,SÞ-250x_060_NA,UÆ,10/08/07,,,
SÞ-250x:061,,,samgöngubót,varða,592210,591001,2,,SÞ-250x_061_N,UÆ,10/08/07,,,
SÞ-250x:062,,,samgöngubót,varða,593348,593081,2,,SÞ-250x_062_S,UÆ,11/08/07,,,
SÞ-250x:063,,,samgöngubót,varða,593308,593001,2,,SÞ-250x_063_S,UÆ,11/08/07,,,
SÞ-250x:064,,,samgöngubót,varða,594649,592844,2,,SÞ-250x_064_A,UÆ,13/08/07,,,
SÞ-250x:065,,,samgöngubót,varða,595228,593153,2,,SÞ-250x_065_SA,UÆ,13/08/07,,,
SÞ-250x:066,,,samgöngubót,varða,595382,593065,2,,SÞ-250x_066_N,UÆ,13/08/07,,,
SÞ-250x:067,,,samgöngubót,varða,595083,593474,2,,SÞ-250x_067_SA,UÆ,13/08/07,,,
SÞ-250x:068,,,samgöngubót,varða,595110,593480,2,,SÞ-250x_068_SA,UÆ,13/08/07,,,
SÞ-250x:069,,,samgöngubót,varða,595412,593844,2,,SÞ-250x_069_NA,UÆ,13/08/07,,,
SÞ-250x:070,,,samgöngubót,varða,595428,593842,2,,SÞ-250x_069_NA,UÆ,13/08/07,,,
SÞ-250x:071,,,samgöngubót,varða,595978,594576,2,,SÞ-250x_071_NA,UÆ,13/08/07,,,
SÞ-250x:072,,,samgöngubót,varða,596401,594966,2,,SÞ-250x_072_NA,UÆ,13/08/07,,,
SÞ-250x:073,,,óþekkt,hellir,597921,594933,2,,SÞ-250x_073_NA; A_V;B_V;C_N;D_A,UÆ,13/08/07,,,
SÞ-250x:074,,,samgöngubót,varða,599284,594883,2,,SÞ-250x_074_SA,UÆ,13/08/07,,,
SÞ-250x:075,,,samgöngubót,varða,600109,596003,2,,SÞ-250x_075_N; SÞ-250x_075_niður,UÆ,13/08/07,,,
SÞ-250x:076,,,samgöngubót,varða,600442,595466,2,,SÞ-250x_076_SA,UÆ,13/08/07,,,
SÞ-250x:077,,,samgöngubót,varða,600967,595061,2,,SÞ-250x_077_A,UÆ,13/08/07,,,
SÞ-250x:078,,,samgöngubót,varða,600911,594620,2,,SÞ-250x_078_A,UÆ,13/08/07,,,
SÞ-250x:079,,,samgöngubót,varða,600694,594263,2,,SÞ-250x_079_A,UÆ,13/08/07,,,
SÞ-250x:080,,,samgöngubót,varða,600405,590470,2,,SÞ-250x_080_NV,UÆ,13/08/07,,,
SÞ-250x:081,,,samgöngubót,varða,596901,593244,2,,SÞ-250x_081+082_A,UÆ,13/08/07,,,
SÞ-250x:082,,,samgöngubót,varða,596899,593240,2,,SÞ-250x_081+082_A,UÆ,13/08/07,,,
SÞ-250x:083,,,samgöngubót,varða,598077,593027,2,,SÞ-250x_083_S,UÆ,14/08/07,,,
SÞ-250x:084,,,samgöngubót,varða,598237,593161,2,,SÞ-250x_084_S,UÆ,14/08/07,,,
SÞ-250x:085,,,samgöngubót,varða,598056,592831,2,,SÞ-250x_085_S,UÆ,14/08/07,,,
SÞ-250x:086,,,samgöngubót,varða,594752,592950,2,,SÞ-250x_086_S,UÆ,14/08/07,,,
SÞ-250x:087,,,samgöngubót,varða,592397,595326,2,,SÞ-250x_087_N,UÆ,23/08/07,,,
SÞ-250x:088,,,leið,gata,592098,596611,2,,SÞ-250x_088_N,UÆ,23/08/07,,,
SÞ-250x:089,,,samgöngubót,varða,591756,597141,2,,SÞ-250x_089+090_N,UÆ,23/08/07,,,
SÞ-250x:090,,,samgöngubót,varða,591754,597143,2,,SÞ-250x_089+090_N,UÆ,23/08/07,,,
SÞ-250x:091,,,samgöngubót,varða,592065,599456,2,,SÞ-250x_091_A,UÆ,23/08/07,,,
SÞ-250x:092,,,samgöngubót,varða,592356,600892,2,,SÞ-250x_092_SSV,UÆ,23/08/07,,,
SÞ-250x:093,,,samgöngubót,varða,592381,600932,2,,SÞ-250x_093_SSV,UÆ,23/08/07,,,
SÞ-250x:094,,,samgöngubót,varða,591647,601661,2,,SÞ-250x_094_NV,UÆ,23/08/07,,,
SÞ-250x:095,,,samgöngubót,varða,592015,601422,2,,SÞ-250x_095_SA,UÆ,23/08/07,,,
SÞ-250x:096,,,,tóft,592145,600007,2,,SÞ-250x_096_N; 096A_A; 096_niður,UÆ,23/08/07,,,
SÞ-250x:097,,,samgöngubót,varða,592208,599980,2,,SÞ-250x_097_V,UÆ,23/08/07,,,
SÞ-250x:098,,,samgöngubót,varða,592540,604217,2,,SÞ-250x_098_N,UÆ,24/08/07,,,
SÞ-250x:099,,,samgöngubót,varða,592677,605436,2,,SÞ-250x_100_NNV,UÆ,24/08/07,,,
SÞ-250x:100,,,samgöngubót,varða,592516,605341,2,,SÞ-250x_099_N,UÆ,24/08/07,,,
SÞ-250x:101,,,samgöngubót,varða,592640,605432,2,,SÞ-250x_101_A,UÆ,24/08/07,,,
SÞ-250x:102,,,samgöngubót,varða,591632,608377,2,,SÞ-250x_102_S,UÆ,24/08/07,,,
SÞ-250x:103,,,samgöngubót,varða,588275,604412,2,,SÞ-250x_103_SA,UÆ,28/08/07,,,
SÞ-250x:104,,,samgöngubót,varða,589018,605034,2,,SÞ-250x_104_S,UÆ,28/08/07,,,
SÞ-258:001,,Rauðaskriða,bústaður,bæjarhóll,569803,594037,2,,SÞ-258_001,EH,05/08/03,HG,20/03/00,
SÞ-258:002,,,bænhús,heimild,569816,594034,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:003,,Hornhúshóll,útihús,heimild,569881,594342,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:004,,Lambhús,lambhús,heimild,569833,594175,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:005,,Hesthúsbarð,hesthús,heimild,569935,594124,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:006,,,fjárhús,heimild,569846,593975,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:007,,Illugastaðir,fjárhús,heimild,569950,593843,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:008,,,leið,heimild,570094,592720,2,,,BL,05/08/03,HG,20/03/00,
SÞ-258:009,,Skálholt,býli,tóftir+garðlag,569900,591110,2,SÞ-258_009,"SÞ-258_009A_N, SÞ-258_009_N, SÞ-258_009NA",BL,05/08/03,HG,20/03/00,
SÞ-258:010,,Steinsstaðir,býli,þúst,570315,593032,2,,SÞ-258_010NV,BL,05/08/03,HG,20/03/00,
SÞ-258:011,,,stekkur,þúst,570360,593099,2,SÞ-258_011,SÞ-258_011NV,BL,05/08/03,HG,20/03/00,
SÞ-258:012,,,leið,gata,570551,593358,2,,,BL,05/08/03,HG,20/03/00,
SÞ-258:013,,,túngarður,garðlag,569947,594128,2,,SÞ-258_013a-b,EH,05/08/03,HG,20/03/00,
SÞ-258:014,,Kvíaból,kvíar,tóft,569989,594103,2,SÞ-258_014,SÞ-258_014a-b,EH,05/08/03,HG,20/03/00,
SÞ-258:015,,,geitakofi,tóft,569995,594240,2,SÞ-258_015,SÞ-258_015,EH,05/08/03,HG,20/03/00,
SÞ-258:016,,,stekkur,tóftir,569144,595772,2,SÞ-258_016,"SÞ-258_016V, SÞ-258_016SV",BL,05/08/03,HG,20/03/00,
SÞ-258:017,,Þorsteinsstaðir,býli,tóftir+garðlag,569426,595891,2,SÞ-258_017,"SÞ-258_017SA, SÞ-258_017VNV, SÞ-258_017SV",EH,06/08/03,HG,20/03/00,
SÞ-258:018,,,,varða,569960,597013,2,,,BL/EH,06/08/03,HG,20/03/00,
SÞ-258:019,,,mógrafir,náma,570264,593615,2,,,BL,05/08/03,,,
SÞ-258:020,,Hesthúshóll,hesthús,heimild,569786,594131,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:021,,,mógrafir,heimild,569875,594355,2,,,EH,05/08/03,HG,20/03/00,
SÞ-258:022,,,óþekkt,tóft,570450,593374,2,SÞ-258_022,SÞ-258_022V,BL,05/08/03,,,
SÞ-258:023,,,,garðlag,570629,592228,2,,SÞ-258_023N,BL,05/08/03,,,
SÞ-258:024,,Brunnhús,útihús,tóft,569837,594346,2,SÞ-258:024,,EH,05/08/03,HG,20/03/00,
SÞ-258:025,,Kvíaból,kvíar,gerði,569640,594145,2,SÞ-258:025,,EH,05/08/03,HG,20/03/00,
SÞ-258:026,,Myllugarður,mylla,þúst,569736,593782,2,,,BL,05/08/03,HG,20/03/00,
SÞ-258:028,,,öskuhaugur,frásögn,569815,594058,2,,,EH,05/08/03,,,
SÞ-258:029,,Skriðuvað,vað,heimild,568077,594057,2,,,BL/EH,05/08/03,HG,29/03/00,
SÞ-258:030,,,heystæði,tóftir,568944,596294,2,SÞ-258_030,SÞ-258_030,EH,05/08/03,,,
SÞ-258:031,,,,garðlag,570781,593300,2,,"SÞ-258_031A, SÞ-258_031V",BL,05/08/03,,,
SÞ-258:032,,,,garðlag,570611,592337,2,,SÞ-258_032V,BL,05/08/03,,,
SÞ-258:033,,,áveita,garðlag,568792,594968,2,,"SÞ-258_033A, SÞ-258_033SV",BL/EH,05/08/03,,,
SÞ-258:034,,,leið,gata,570577,591654,2,,,BL,05/08/03,,,
SÞ-258:035,,,mógrafir,náma,570511,591662,2,,SÞ-258_035V,BL,05/08/03,,,
SÞ-258:036,,,,garðlag,570155,591525,2,,,BL,05/08/03,,,
SÞ-258:037,,,smalakofi,tóft,570088,591056,2,SÞ-258_037,"SÞ-258_037N, SÞ-258_037V",BL,05/08/03,,,
SÞ-258:038,,,mógrafir,náma,569970,591396,2,,SÞ-258_038NV,BL,05/08/03,,,
SÞ-258:042,,,óþekkt,garðlag,570612,593906,2,,,EH,05/08/03,,,
SÞ-258:043,,,,garðlag,569650,595909,2,,,BL,05/08/03,,,
SÞ-258b:001,,Skriðusel,bústaður,bæjarhóll,568775,597723,2,SÞ-258b_001,SÞ-258b_001a-d,EH,25/07/05,HG,20/03/00,
SÞ-258b:002,,,fjárhús,þúst,568771,597669,2,,SÞ-258b_002,EH,25/07/05,HG,21/03/00,
SÞ-258b:003,,,túngarður,garðlag,568683,597914,2,,SÞ-258b_003a-b,SÓ,25/07/05,HG,20/03/00,
SÞ-259:001,,Skriðuland,bústaður,bæjarhóll,569450,594370,2,,,EH,19/07/05,HG,21/03/00,
SÞ-259:002,,,hesthús,þúst,569464,594296,2,,,EH,19/07/05,HG,21/03/00,
SÞ-259:003,,Litlistekkur,stekkur,tóft,569230,594616,2,SÞ-259_003,SÞ-259_003a-b,EH,25/07/05,HG,21/03/00,
SÞ-259:004,,,fjós,þúst,569471,594334,2,,SÞ-259_004a-b,SÓ/EH,19/07/05,HG,21/03/00,
SÞ-259:005,,,fjárhús,þúst,569386,594354,2,,,EH,19/07/05,HG,21/03/00,
SÞ-259:006,,,útihús,heimild,569453,594404,2,,SÞ-259_006a-b,SÓ/EH,19/07/05,HG,21/03/00,
SÞ-259:007,,Gerðishús,fjárhús,tóft,569337,594437,2,SÞ-259_007,SÞ-259_007a-d,SÓ/EH,19/07/05,HG,21/03/00,
SÞ-259:008,,,óþekkt,þúst,569249,594241,2,SÞ-259_008,SÞ-259_008a-c,EH,19/07/05,,,
SÞ-259:009,,,fjárhús,heimild,569408,594524,2,,,SÓ,19/07/05,HG,21/03/00,
SÞ-259:010,,,óþekkt,garðlag,569537,594709,2,,SÞ-259_017,SÓ,25/07/05,HG,21/03/00,
SÞ-259:011,,Sneiðingur,leið,heimild,569034,599718,2,,,EH,25/07/05,HG,21/03/00,
SÞ-259:012,,,heygarður,tóft,569173,594585,2,SÞ-259_012,SÞ-259_012_N,EH,25/07/05,HG,21/03/00,
SÞ-259:013,,,óþekkt,gerði,569286,594422,2,SÞ-259_013,SÞ-259_013_SV,SÓ/EH,19/07/05,,,
SÞ-259:014,,,túngarður,garðlag,569293,594447,2,,SÞ-259_014a-d,EH,19/07/05,,,
SÞ-259:015,,,leið,vegur,569447,594218,2,,SÞ-259_015_S,EH,19/07/05,,,
SÞ-259:016,,,óþekkt,gerði,569377,594421,2,SÞ-259_016,SÞ-259_016a-b,EH,19/07/05,,,
SÞ-272:001,,Einarstaðir,bústaður,bæjarhóll,573036,583476,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:002,,Einarsstaðakirkja,kirkja,kirkjugarður,573054,583460,2,,SÞ-272_002_N; SÞ-272_002 legsteinn;,BL,30/06/10,GAG,29/06/01,
SÞ-272:003,,,útihús,þúst,573070,583516,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:004,,,fjárhús,heimild,573018,583509,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:005,,,útihús,heimild,573015,583546,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:006,,Miðhús,fjárhús,heimild,573173,583648,2,,,ÞP,05/11/09,GAG,29/06/01,
SÞ-272:007,,,útihús,heimild,573033,583599,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:008,,Yztahús,fjárhús,þúst,356238,389184,2,,,ÞP,05/11/09,GAG,29/06/01,
SÞ-272:009,,Virkishóll,virki,þúst,573130,583515,2,,SÞ-272_009 A,BL,30/06/10,GAG,29/06/01,
SÞ-272:010,,Metúsalemsgarðar,kartöflugarður,garðlag,573147,583499,2,,SÞ-272_010 N,BL,01/07/10,GAG,29/06/01,
SÞ-272:011,,Drekkingarpollur,aftökustaður,gryfja,573094,583427,2,,SÞ-272_011 V,BL,01/07/10,GAG,29/06/01,
SÞ-272:012,,,óþekkt,tóft,573256,583580,2,SÞ-272_012,SÞ-272_016 NA,BL,01/07/10,GAG,29/06/01,
SÞ-272:013,,,leið,heimild,573260,583595,2,,,BL,30/06/10,GAG,29/06/01,
SÞ-272:014,,Leyningshesthús,hesthús,tóft,573298,583603,2,SÞ-272_014,SÞ-272_014 S,BL,01/07/10,GAG,29/06/01,
SÞ-272:015,,Miðhús,útihús,tóft,573153,583574,2,,,BL,01/07/10,GAG,29/06/01,
SÞ-272:016,,,akur,gerði,573180,583491,2,SÞ-272_016,SÞ-272_016 NA,BL,01/07/10,,,
SÞ-272:017,,Yztahús,útihús,þúst,573289,583657,2,,SÞ-272_017 NA,BL,01/07/10,GAG,29/06/01,
SÞ-272:020,,Kvíhóll,kvíar,heimild,572979,583467,2,,,BL,26/06/10,GAG,29/06/01,
SÞ-272:021,,Mylluholt,mylla,heimild,572978,583223,2,,,BL,01/01/10,GAG,29/06/01,
SÞ-272:022,,,áveita,mannvirki,572453,583138,2,,"SÞ-272_022 NA, SÞ-272_022 V; SÞ-272_022 NA",BL,22/06/10,EH,16/06/09,
SÞ-272:023,,Leyningsbakki,legstaður,sögustaður,573253,583589,2,,,BL,28/06/10,,,
SÞ-272:024,,Stekkjarhóll,stekkur,þúst,573732,584053,2,,SÞ-272_024 S,BL,,GAG,29/06/01,
SÞ-272:025,,,áveita,garðlag,573575,584313,2,,SÞ-272_025 A,BL,01/01/10,GAG,29/06/01,
SÞ-272:026,,,leið,gata,572429,583042,2,,,,,,,
SÞ-272:027,,Ármótavað,vað,heimild,574086,583648,2,,SÞ-272_027 S,BL,01/07/10,GAG,29/06/01,
SÞ-272:028,,Draugalág,draugur,örnefni,572712,582966,2,,,BL,02/07/10,GAG,29/06/01,
SÞ-272:029,,,kálgarður,gerði,573163,583503,2,SÞ-272_029,SÞ-272_029 SA,BL,02/07/10,,,
SÞ-272:030,,,útihús,þúst,573240,583602,2,,,BL,02/07/10,,,
SÞ-272:031,,Pétursbrot,vað,heimild,573981,583479,2,,,BL,01/07/10,GAG,29/06/01,
SÞ-272:033,,Bessavörðuás,óþekkt,varða,571431,582371,2,,SÞ-272_033 N,BL,30/06/10,GAG,02/07/01,
SÞ-272:034,,,óþekkt,garðlag,570870,582177,2,,x,BL,30/06/10,,,
SÞ-272:035,,,vörslugarður,garðlag,571397,582954,2,,SÞ-272_035a-i,EH,22/06/10,GAG,02/07/01,
SÞ-272:036,,,óþekkt,garðlag,572279,582974,2,,SÞ-272_036a-f,EH,22/06/10,GAG,02/07/01,
SÞ-272:037,,,,mannvirki,572837,583356,2,,SÞ-272_037 S; SÞ-272_037 innvols,BL,22/06/10,,,
SÞ-272:038,,,óþekkt,garðlag,571789,583158,2,,SÞ-274_038_N,EH,22/06/10,,,
SÞ-272:039,,,óþekkt,tóft,572891,583210,2,SÞ-272_039,SÞ-272_039 ASA,BL,22/06/10,,,
SÞ-272:040,,,óþekkt,þúst,573181,583732,2,,,ÞP,05/11/09,,,
SÞ-272:041,,,óþekkt,þúst,573266,583690,2,,,ÞP,05/11/09,,,
SÞ-272:042,,,óþekkt,þúst,573088,583762,2,,,ÞP,05/11/09,,,
SÞ-272:043,,,leið,heimild,572933,583492,2,,,BL,01/07/10,,,
SÞ-272:044,,,leið,gata,570789,582203,2,,SÞ-272_044 A,BL,28/06/10,,,
SÞ-272:045,,Enghóll,heystæði,tóftir,573546,584271,2,,SÞ-272_045 SV,BL,28/06/10,,,
SÞ-272:049,,,óþekkt,varða,570970,581997,2,,SÞ-272_049 NA,BL,28/06/10,,,
SÞ-272:050,,Reiðholt,leið,gata,572061,583238,2,,,EH,28/06/10,GAG,02/07/01,
SÞ-272:051,,,óþekkt,tóft,572809,583193,2,SÞ-272_051,,BL,22/06/10,,,
SÞ-272:052,,Ölkeldur,,lind,572898,582818,2,,SÞ-272_052 A; SÞ-272_052 A b,BL,02/07/09,,,
SÞ-272c:001,,Einarsstaðasel,býli,bæjarhóll,572608,573931,2,SÞ-272c_001,SÞ-272C_001_N; SÞ-272C_001_NV,RGG,23/07/09,GAG,11/07/01,
SÞ-272c:002,,Úlfsbæjarvegur,leið,gata,571787,574442,2,,SÞ-272C_002_A; SÞ-272C_002_V,RGG,23/07/09,EH,16/06/09,
SÞ-272c:003,,,útihús,tóft,572587,573900,2,SÞ-272c_003,"SÞ-272c_003_NA,V,V(2)",ÁH,23/07/09,,,
SÞ-272c:004,,,beitarhús,tóft,572576,573872,2,SÞ-272c_004,"SÞ-272c_004_A,A(2),N,S.",ÁH,23/07/09,,,
SÞ-272d:001,,Gafl,bústaður,tóft,573937,572947,2,SÞ-272d_001,SÞ-272d_001_N(2); SÞ-272d_001_V; SÞ-272d_001_VNV,RGG,21/07/09,EH,16/06/09,
SÞ-272d:002,,,brunnur,brunnur,573953,572946,2,,SÞ-272d_002_A; SÞ-272d_002,RGG,21/07/09,EH,16/06/09,
